experiment_id,code,embedding,experiment_kind,cycles,shots,p_cnot,p_idle,p_prep,p_meas,kernel,kernel_params,J0,tau,use_weak_limit,primary_decoder,secondary_decoder,notes,geometry_scope,timestamp,embedding_params,embedding_hash,decoded_sector,d,n_data,n_total,k,build_seconds,num_detectors,num_observables,num_dem_errors,circuit_depth,reference_weighted_exposure,reference_aggregate_pair_probability_max,reference_aggregate_amplitude_max,reference_aggregate_location_strength_max,full_cycle_aggregate_pair_probability_max,full_cycle_aggregate_amplitude_max,full_cycle_aggregate_location_strength_max,num_pair_channels,num_workers,primary_failures,primary_shots,primary_discards,primary_ler_total,primary_ler_total_lo,primary_ler_total_hi,primary_ler_per_cycle_derived,primary_decoder_seconds,primary_cpu_seconds,wall_seconds
bb72_z_j0cross_0.01_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.01,1.0,False,bposd,,z_memory J0 crossing mono J0=0.01,theory_reduced,2026-03-15T22:23:49.303369+00:00,,,X,6,72,144,12,0.3398313522338867,252,12,5220,49,0.0014999500006666,0.0029999000013333,0.3000000000000001,0.3000000000000001,0.0029999000013333,0.3000000000000001,0.3000000000000001,3132,48,29,5000,0,0.0058,0.0038876900728952,0.0083192256887251,0.0009690110921637,287.6566467285156,103.9569252859801,
bb72_z_j0cross_0.02_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.02,1.0,False,bposd,,z_memory J0 crossing bi J0=0.02,theory_reduced,2026-03-15T22:23:15.410193+00:00,,,X,6,72,144,12,2.703687191009521,252,12,2232,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,1,5000,0,0.0002,5.06354877705159e-06,0.0011138193803339,3.333611145062143e-05,287.6566467285156,7.071907058358192,
bb72_z_j0cross_0.02_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.02,1.0,False,bposd,,z_memory J0 crossing mono J0=0.02,theory_reduced,2026-03-15T22:23:49.877871+00:00,,,X,6,72,144,12,0.3382670879364013,252,12,5220,49,0.0059992000426654,0.0119984000853308,0.6000000000000002,0.6000000000000002,0.0119984000853308,0.6000000000000002,0.6000000000000002,3132,48,169,5000,0,0.0338,0.0289647539821694,0.0391889483963134,0.0057143484550248,287.6566467285156,268.51784821785986,
bb72_z_j0cross_0.04_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.04,1.0,False,bposd,,z_memory J0 crossing bi J0=0.04,theory_reduced,2026-03-15T22:23:22.046296+00:00,,,X,6,72,144,12,2.726003170013428,252,12,2232,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,0,5000,0,0.0,0.0,0.0007375038011081,0.0,287.6566467285156,7.136885110288858,
bb72_z_j0cross_0.04_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.04,1.0,False,bposd,,z_memory J0 crossing mono J0=0.04,theory_reduced,2026-03-15T22:23:50.448949+00:00,,,X,6,72,144,12,0.3363425731658935,252,12,5220,49,0.0239872027303546,0.0479744054607092,1.2000000000000004,1.2000000000000004,0.0479744054607092,1.2000000000000004,1.2000000000000004,3132,48,1266,5000,0,0.2532,0.2411938049803765,0.265494969721211,0.0474947351094671,287.6566467285156,839.3469626419246,
bb72_z_j0cross_0.06_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.06,1.0,False,bposd,,z_memory J0 crossing bi J0=0.06,theory_reduced,2026-03-15T22:23:28.625426+00:00,,,X,6,72,144,12,2.718058109283448,252,12,2232,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,1,5000,0,0.0002,5.06354877705159e-06,0.0011138193803339,3.333611145062143e-05,287.6566467285156,6.998191408813,
bb72_z_j0cross_0.06_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.06,1.0,False,bposd,,z_memory J0 crossing mono J0=0.06,theory_reduced,2026-03-15T22:23:51.021280+00:00,,,X,6,72,144,12,0.3383407592773437,252,12,5220,49,0.0539352310960031,0.1078704621920062,1.8000000000000012,1.8000000000000012,0.1078704621920062,1.8000000000000012,1.8000000000000012,3132,48,3291,5000,0,0.6582,0.6448635380767822,0.6713515221626724,0.1638285345514,287.6566467285156,1726.151999713853,
bb72_z_j0cross_0.08_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.08,1.0,False,bposd,,z_memory J0 crossing bi J0=0.08,theory_reduced,2026-03-15T22:23:35.243073+00:00,,,X,6,72,144,12,2.7273051738739014,252,12,2232,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,0,5000,0,0.0,0.0,0.0007375038011081,0.0,287.6566467285156,7.309482773765922,
bb72_z_j0cross_0.08_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.08,1.0,False,bposd,,z_memory J0 crossing mono J0=0.08,theory_reduced,2026-03-15T22:23:51.593618+00:00,,,X,6,72,144,12,0.3357934951782226,252,12,5220,49,0.0957953746827978,0.1915907493655958,2.400000000000001,2.400000000000001,0.1915907493655958,2.400000000000001,2.400000000000001,3132,48,4612,5000,0,0.9224,0.9146349487640596,0.9296674880369814,0.346904105738539,287.6566467285156,2494.0648663640022,
bb72_z_j0cross_0.0_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.0,1.0,False,bposd,,z_memory J0 crossing bi J0=0.0,theory_reduced,2026-03-15T22:23:02.237643+00:00,,,X,6,72,144,12,0.1617257595062255,252,12,2232,49,0.0,0.0,0.0,0.0,,,,0,48,0,5000,0,0.0,0.0,0.0007375038011081,0.0,287.6566467285156,7.820322684943676,
bb72_z_j0cross_0.0_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.0,1.0,False,bposd,,z_memory J0 crossing mono J0=0.0,theory_reduced,2026-03-15T22:23:48.727475+00:00,,,X,6,72,144,12,0.162832498550415,252,12,2232,49,0.0,0.0,0.0,0.0,,,,0,48,1,5000,0,0.0002,5.06354877705159e-06,0.0011138193803339,3.333611145062143e-05,287.6566467285156,7.446453012526035,
bb90_j0_0.01_ibm_,BB90,ibm_biplanar,z_memory,10,2500,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.01,1.0,False,bposd,,BB90 appendix J0 slice,theory_reduced,2026-03-22T14:43:16.971821+00:00,"{'code': 'BB90', 'embedding_type': 'ibm_biplanar', 'h': 1.0, 'lane_eps': 2.2222222222222223e-05, 'layer_A': ['A2', 'A3', 'B3'], 'layer_B': ['A1', 'B1', 'B2']}",991d96e35637682f,X,10,90,180,8,7.361415386199951,495,8,33840,81,,,,,0.0014013744294558,0.1608014689602912,0.1608014689602912,29700,8,11,2500,0,0.0044,0.0030951495892632,0.0061611947676243,0.0004408736355151,140.2305109500885,944.1096417736262,
bb90_j0_0.01_mono,BB90,monomial_column,z_memory,10,2500,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.01,1.0,False,bposd,,BB90 appendix J0 slice,theory_reduced,2026-03-22T14:38:06.683549+00:00,"{'code': 'BB90', 'embedding_type': 'monomial_column', 'scale_y': 1.0, 'x_positions': {'X': 0.0, 'L': 1.0, 'R': 2.0, 'Z': 3.0}}",00ddc03d245f89a2,X,10,90,180,8,1.1509582996368408,495,8,33840,81,,,,,0.0042019049847515,0.4286571468037825,0.4286571468037825,29700,8,20,2500,0,0.008,0.0062304764711156,0.0102073056166158,0.0008028946771652,222.30328631401065,1676.3784833867105,
bb90_j0_0.02_ibm_,BB90,ibm_biplanar,z_memory,10,2500,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.02,1.0,False,bposd,,BB90 appendix J0 slice,theory_reduced,2026-03-22T14:45:53.446629+00:00,"{'code': 'BB90', 'embedding_type': 'ibm_biplanar', 'h': 1.0, 'lane_eps': 2.2222222222222223e-05, 'layer_A': ['A2', 'A3', 'B3'], 'layer_B': ['A1', 'B1', 'B2']}",991d96e35637682f,X,10,90,180,8,7.311097145080566,495,8,33840,81,,,,,0.0056049512333631,0.3216029379205824,0.3216029379205824,29700,8,13,2500,0,0.0052,0.0037784459888121,0.0070724130717719,0.0005212208224971,235.13853240013125,1784.6034898590297,
